Algoritmo,Precision,Recall,F1
ET,0.6630337309749075,0.6534959460312124,0.6394787039160342
LR,0.6565028109145755,0.6954030444428284,0.6607480268592701
MLP,0.558965903377668,0.651044879886212,0.5749977602666715
MNB,0.5540157228392523,0.6107422013922745,0.5561932209787612
PA,0.6311243658302482,0.6728520470267697,0.6347190856664319
SGD,0.6386822980940629,0.6522078397984196,0.6286530745409751
SVM,0.5664763014763016,0.6716672055293916,0.5858962548051582
