Algoritmo,Precision,Recall,F1
ET,0.6511362493715435,0.6632605971899334,0.6329044163016213
LR,0.6328890717126011,0.683249586412103,0.6399368735722221
MLP,0.5732727729786552,0.6528276533327915,0.5872315577499636
MNB,0.5590225787284611,0.6144028005014424,0.5639551180813275
PA,0.6387467434526258,0.6733259307024476,0.6396569666241824
SGD,0.6344926641985466,0.6524015309701005,0.6285409598586665
SVM,0.5710078157136981,0.6700465646106396,0.5892619175429105
