Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,smotetomek_1,150,6,Sun Jun 20 03:15:48 2021,Sun Jun 20 03:35:53 2021,0h:20m:4s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 41), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,smotetomek_2,150,6,Sun Jun 20 05:13:50 2021,Sun Jun 20 05:32:46 2021,0h:18m:55s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 86), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 150), ('warm_start', False)])"
ET,smotetomek_3,150,6,Sun Jun 20 07:10:44 2021,Sun Jun 20 07:28:54 2021,0h:18m:10s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,smotetomek_4,150,6,Sun Jun 20 09:03:50 2021,Sun Jun 20 09:24:16 2021,0h:20m:26s,95%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 20), ('n_estimators', 1100), ('warm_start', False)])"
ET,smotetomek_5,150,6,Sun Jun 20 10:58:45 2021,Sun Jun 20 11:15:19 2021,0h:16m:34s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 150), ('warm_start', False)])"
ET,smotetomek_6,150,6,Sun Jun 20 12:31:20 2021,Sun Jun 20 12:47:25 2021,0h:16m:5s,95%,"OrderedDict([('criterion', 'gini'), ('max_depth', 116), ('max_features', 'log2'), ('max_leaf_nodes', 148), ('max_samples', 0.8429844470126969), ('min_samples_leaf', 1), ('min_samples_split', 13), ('n_estimators', 827), ('warm_start', True)])"
