Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,origin_1,150,6,Mon Jun 21 08:05:39 2021,Mon Jun 21 08:19:05 2021,0h:13m:26s,58%,"OrderedDict([('criterion', 'gini'), ('max_depth', 80), ('max_features', 'auto'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 745), ('warm_start', True)])"
ET,origin_2,150,6,Mon Jun 21 09:31:06 2021,Mon Jun 21 09:44:46 2021,0h:13m:39s,61%,"OrderedDict([('criterion', 'gini'), ('max_depth', 61), ('max_features', 'sqrt'), ('max_leaf_nodes', 150), ('max_samples', 0.6073748952225311), ('min_samples_leaf', 1), ('min_samples_split', 9), ('n_estimators', 979), ('warm_start', True)])"
ET,origin_3,150,6,Mon Jun 21 11:01:29 2021,Mon Jun 21 11:15:51 2021,0h:14m:21s,59%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 60), ('max_features', 'sqrt'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,origin_4,150,6,Mon Jun 21 12:29:05 2021,Mon Jun 21 12:42:55 2021,0h:13m:50s,59%,"OrderedDict([('criterion', 'gini'), ('max_depth', 86), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.7972742105025422), ('min_samples_leaf', 1), ('min_samples_split', 17), ('n_estimators', 810), ('warm_start', False)])"
ET,origin_5,150,6,Mon Jun 21 13:57:43 2021,Mon Jun 21 14:11:19 2021,0h:13m:36s,57%,"OrderedDict([('criterion', 'gini'), ('max_depth', 105), ('max_features', 'auto'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 496), ('warm_start', False)])"
ET,origin_6,150,6,Mon Jun 21 15:21:31 2021,Mon Jun 21 15:35:00 2021,0h:13m:29s,60%,"OrderedDict([('criterion', 'gini'), ('max_depth', 98), ('max_features', 'log2'), ('max_leaf_nodes', 120), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
