Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
MLP,origin_1,150,6,Sun Jun 20 19:42:58 2021,Sun Jun 20 19:59:03 2021,0h:16m:5s,58%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 20), ('learning_rate_init', 0.043293939763186094), ('max_iter', 20), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 7.001529618736486e-05), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,origin_2,150,6,Sun Jun 20 21:28:49 2021,Sun Jun 20 21:44:29 2021,0h:15m:40s,63%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 170), ('learning_rate_init', 0.015683522124091447), ('max_iter', 20), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 0.0007775561678240387), ('validation_fraction', 0.1548234741935896), ('warm_start', True)])"
MLP,origin_3,150,6,Sun Jun 20 23:08:56 2021,Sun Jun 20 23:24:07 2021,0h:15m:11s,58%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 250), ('learning_rate_init', 0.047683112664494744), ('max_iter', 224), ('n_iter_no_change', 6), ('solver', 'adam'), ('tol', 0.0004841814208775897), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,origin_4,150,6,Mon Jun 21 00:53:25 2021,Mon Jun 21 01:11:07 2021,0h:17m:42s,62%,"OrderedDict([('activation', 'tanh'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 144), ('learning_rate_init', 0.023097924693830495), ('max_iter', 20), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,origin_5,150,6,Mon Jun 21 03:51:10 2021,Mon Jun 21 04:06:45 2021,0h:15m:34s,56%,"OrderedDict([('activation', 'relu'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 131), ('learning_rate_init', 0.029532526874728807), ('max_iter', 20), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.2), ('warm_start', False)])"
MLP,origin_6,150,6,Mon Jun 21 05:40:15 2021,Mon Jun 21 05:55:59 2021,0h:15m:43s,54%,"OrderedDict([('activation', 'tanh'), ('batch_size', 33), ('early_stopping', True), ('hidden_layer_sizes', 142), ('learning_rate_init', 0.09733394280819316), ('max_iter', 130), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.14359538506671343), ('warm_start', False)])"
