Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5524132730015083,0.6700048873961918,0.5773898176611014
LR,1,0.5470012340600575,0.6253249342364174,0.5671573250122337
MLP,1,0.42697792403674756,0.45284664830119375,0.4308112541734609
MNB,1,0.6072576443164679,0.6242663133967482,0.6029189409624192
PA,1,0.5212203482791717,0.57470212965569,0.5288674099415788
SGD,1,0.566026326614562,0.5986291486291486,0.5686667689151867
SVM,1,0.5875236528177704,0.6728923433468889,0.6088467088467089
ET,2,0.4933648704236939,0.6464523281596453,0.5076443031874407
LR,2,0.6408281914164268,0.6909522860180755,0.6286861729445462
MLP,2,0.6462827368709722,0.7085904291786645,0.6443130399012752
MNB,2,0.522795831619361,0.5034632034632035,0.5035285873084917
PA,2,0.5643576031811326,0.5816738816738817,0.5537755830184763
SGD,2,0.5756766762649116,0.5998107627139885,0.569320534537926
SVM,2,0.5939476210064445,0.7440962419223289,0.6155127757345693
ET,3,0.49249691484985597,0.6983730250993677,0.5305544164301548
LR,3,0.5510228986699576,0.558979908979909,0.5315532157857046
MLP,3,0.5254847113670643,0.6282581055308327,0.5283225140367998
MNB,3,0.5136199095022623,0.49250009250009247,0.4785257398260494
PA,3,0.5505059646236116,0.5551739926739927,0.536528009929829
SGD,3,0.5571726312902784,0.6328986966687502,0.5465312588783112
SVM,3,0.5527341286164815,0.5765331890331891,0.5458601814025971
ET,4,0.386049636637872,0.49977215766689453,0.4049043062200957
LR,4,0.4483203071438366,0.5858394056923468,0.4794594436264503
MLP,4,0.43219388454682567,0.492536874889816,0.43722322631935256
MNB,4,0.5013081036610448,0.49448051948051946,0.48573447685303583
PA,4,0.3929727135609488,0.5230339105339105,0.4184212805484776
SGD,4,0.4522830111065405,0.5884838646202283,0.4784679222711974
SVM,4,0.41966269025092556,0.4664971251658558,0.42239785410047354
ET,5,0.5400493624023036,0.6606678297854768,0.5641606029241876
LR,5,0.5221938845468257,0.5851126544906449,0.5321711831145793
MLP,5,0.3197285067873303,0.3220952843947496,0.29941548023739806
MNB,5,0.5606088029617441,0.5457383525565344,0.5431560863379045
PA,5,0.5517839023721377,0.560625737898465,0.54279274373614
SGD,5,0.49712601124365824,0.5373065929286025,0.49471084471084464
SVM,5,0.5499191005073358,0.6472265761058865,0.5695033651045383
ET,6,0.518646647470177,0.630439179989886,0.5386363636363637
LR,6,0.5757054709995886,0.6576907940544304,0.60363021657238
MLP,6,0.5575003427944604,0.6115884280409971,0.5618459113850819
MNB,6,0.5786233374468669,0.5967519322782481,0.573578566412791
PA,6,0.6113560948855067,0.6554178145087236,0.6195140669946064
SGD,6,0.6032112985054161,0.6808261183261183,0.6078095653322053
SVM,6,0.5272206225147401,0.6414384226884227,0.562938665955354
