Algoritmo,Precision,Recall,F1
ET,0.635443347502171,0.6295219103837787,0.6164067257353293
LR,0.6127734357146122,0.6594312845815097,0.6211568855105986
MLP,0.5545175739293388,0.680542633207932,0.5765064424124382
MNB,0.49622537593125826,0.5371985708189856,0.4970126232239332
PA,0.5924189862425157,0.6296974047051446,0.5964921294711388
SGD,0.6043304081539376,0.6350160396650937,0.6047185673674728
SVM,0.5604732848850497,0.636088586764097,0.5772638470215371
