Algoritmo,interaction,Precision,Recall,F1
ET,1,0.6534060057589469,0.6491104013831287,0.6375034056852239
LR,1,0.645099410393528,0.6888358506697064,0.6610469306950246
MLP,1,0.5918963389551625,0.6374639249639249,0.607214835932892
MNB,1,0.5085534073769368,0.5636993309720582,0.5158196921833285
PA,1,0.5516536404771699,0.6316397639281651,0.5714129816896615
SGD,1,0.5898587686822981,0.6155048655048655,0.5961655483649618
SVM,1,0.4714630467571644,0.6255059676996436,0.5009452450106872
ET,2,0.7539887563416976,0.7068213482790285,0.6869865204793434
LR,2,0.6473879062114356,0.7113442113442113,0.6458508830753515
MLP,2,0.6344234197175372,0.7404931275620931,0.6498739534680338
MNB,2,0.5321897710133004,0.5034965034965034,0.5100559321338541
PA,2,0.6351597422185657,0.6598163452708907,0.630302626666263
SGD,2,0.6176909365144659,0.5854453627180901,0.582344524162706
SVM,2,0.593341560400384,0.6691198586359878,0.5966107063668038
ET,3,0.5923008364184834,0.564094614094614,0.5578521945878552
LR,3,0.5915041820924174,0.6256313131313131,0.5947904195751085
MLP,3,0.5906375976964212,0.6810675070543492,0.6048707077311195
MNB,3,0.5295557383792677,0.5719139446412174,0.5406141712837947
PA,3,0.5824132730015084,0.6041653686814977,0.5857468510578557
SGD,3,0.5814150555327026,0.544288507191733,0.5515628707124308
SVM,3,0.5692705333881803,0.6459096955932888,0.586917152002541
ET,4,0.5167338543809131,0.5454274891774892,0.5259066073870463
LR,4,0.5801384889620184,0.7159312909312909,0.6217200982841499
MLP,4,0.5246181269710681,0.6205741626794258,0.5542771117771118
MNB,4,0.4520032908268202,0.5106099641984809,0.4614227350189916
PA,4,0.5589496777732071,0.6420764360129549,0.5848693703956862
SGD,4,0.540381187440011,0.6131525337407692,0.5523536456641088
SVM,4,0.5111778417660772,0.6254906039803064,0.5406810759681574
ET,5,0.6809351432880845,0.6599403122130395,0.6459245848573912
LR,5,0.6826696832579185,0.6702085792994883,0.6531564699266562
MLP,5,0.6262882215823392,0.6794048712230529,0.6281883772792863
MNB,5,0.5439188262717675,0.5974782792964611,0.5474931129476585
PA,5,0.6438818044700398,0.6469899084872348,0.6326097357136651
SGD,5,0.6378211984094337,0.6496086533787069,0.6091811515875688
SVM,5,0.6642917866447279,0.6666722166722167,0.6586557943335436
ET,6,0.7109639380227616,0.7164939227439228,0.7070767350671656
LR,6,0.654167009461127,0.7148226903712798,0.6700707200707201
MLP,6,0.5739476210064445,0.663171610997698,0.5933826347168132
MNB,6,0.43786370492252846,0.5620379620379622,0.46006689354515445
PA,6,0.6027821198409433,0.6580350891355676,0.620477432703138
SGD,6,0.6232579185520362,0.6530762167125803,0.6302811330084057
SVM,6,0.6017194570135747,0.6905385914183569,0.6243104467360759
