Algoritmo,Precision,Recall,F1
ET,0.5335764888706065,0.6539215586608176,0.5594995336760894
LR,0.6042559074912016,0.6675598853987745,0.6188414702683603
MLP,0.5295470542529366,0.5813541474476381,0.5281407134099464
MNB,0.5478936423054069,0.571406372474678,0.5373715951646383
PA,0.5967336258512729,0.6745670004906709,0.6131978933288073
SGD,0.5546679464326523,0.6269537008393766,0.5702086351953118
SVM,0.5940202934320581,0.6679062226903915,0.609956673993996
