Algoritmo,Precision,Recall,F1
ET,0.6317336258512728,0.6228004644426932,0.6023503802833517
LR,0.6076388317564788,0.655308560398801,0.6130190944621176
MLP,0.5477693221810869,0.6421507272064811,0.5624578982257183
MNB,0.4962214909273732,0.5579014544304925,0.5019628125219125
PA,0.6040895379130673,0.643907501190013,0.6079682707631965
SGD,0.5873901915078386,0.6195575351669372,0.5865866633326057
SVM,0.5399296128707894,0.6406942309465118,0.5610046966272747
