Algoritmo,Precision,Recall,F1
ET,0.4971701174642351,0.6342849013495769,0.5205483016765573
LR,0.5475119978061155,0.6173166639119706,0.557109592842649
MLP,0.4846946844005668,0.535985961722709,0.4836552376755614
MNB,0.5473689382512912,0.5428667356125577,0.5312403996167819
PA,0.5320327711504182,0.5751045778241105,0.5333165156948513
SGD,0.5419159925042277,0.6063258639811394,0.544251149107612
SVM,0.5385013026189497,0.6247806497104286,0.5541765918573734
