Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5413972302207596,0.6172712224095623,0.5645280611705293
LR,1,0.586008501302619,0.6109817751552031,0.5932450423221511
MLP,1,0.5269546140134375,0.5433397410670138,0.5234036762427777
MNB,1,0.565462772521596,0.6059425423061786,0.5672216672216671
PA,1,0.5536912107500342,0.6522872552284317,0.5739864710452944
SGD,1,0.5321760592348828,0.6319813987260511,0.5608966392459215
SVM,1,0.6109639380227615,0.6458874458874458,0.6224365995163593
ET,2,0.48617578499931446,0.5635939224174519,0.4855672415753029
LR,2,0.6715233785822021,0.7725718725718725,0.6829674297670554
MLP,2,0.6647675853558206,0.6635560146923782,0.6235913989298902
MNB,2,0.6262361168243521,0.579254955570745,0.5825746844053481
PA,2,0.675462772521596,0.7278884078884079,0.6863159815031473
SGD,2,0.5714164267105443,0.6524793388429753,0.577470020867834
SVM,2,0.6297051967640203,0.7672027972027973,0.6484848484848484
ET,3,0.5469354175236529,0.7185703185703185,0.5900599400599401
LR,3,0.5890799396681751,0.6252992105933283,0.5945475387070926
MLP,3,0.5291690662278898,0.6698086073086075,0.5635571227176279
MNB,3,0.5585808309337721,0.5429620884166337,0.535849540612785
PA,3,0.5492705333881804,0.5779346322127071,0.5533381359267336
SGD,3,0.5859426847662141,0.5954545454545456,0.5800138640871247
SVM,3,0.5779747703277114,0.6491175092849734,0.5940360461296795
ET,4,0.44935965994789523,0.5920786815523658,0.48220017227644124
LR,4,0.5278445084327438,0.6361889937547832,0.5620656105316956
MLP,4,0.44635266694090225,0.5058245352848052,0.4536904800062695
MNB,4,0.41927601809954756,0.4733044733044732,0.42131131829733676
PA,4,0.5348142054024407,0.6424265878600243,0.5618408107044472
SGD,4,0.44377485259838195,0.4920995670995671,0.4568227731864095
SVM,4,0.5058302481831893,0.6175365697104828,0.5342763695634509
ET,5,0.5718675442204854,0.7347208347208347,0.6114438990037075
LR,5,0.6402687508569862,0.6663780663780663,0.6455504738553179
MLP,5,0.5565021253256547,0.5971796551894203,0.5372438672438672
MNB,5,0.5233127656657068,0.5766233766233767,0.5138793508375873
PA,5,0.6274345262580557,0.6600535827808556,0.6358349081259298
SGD,5,0.5933648704236939,0.6473892452153321,0.6119441851664257
SVM,5,0.6642917866447279,0.6555167055167055,0.6562403353963456
ET,6,0.6057232963115315,0.6972943722943723,0.6231978879706153
LR,6,0.6108103661044837,0.693939393939394,0.6346727264268494
MLP,6,0.4535362676539147,0.5084163311436039,0.46735773531924635
MNB,6,0.5944933497874675,0.6503507986266608,0.6033930096131054
PA,6,0.6397285067873303,0.7868115369735992,0.6678710526672909
SGD,6,0.6013327848621967,0.7423181096977888,0.6341043286181555
SVM,6,0.5753558206499383,0.672176308539945,0.6042658448732923
