Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SVM,bdsmote_1,150,6,Fri Jun 18 02:40:18 2021,Fri Jun 18 02:52:09 2021,0h:11m:51s,96%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', False), ('tol', 1e-05)])"
SVM,bdsmote_2,150,6,Fri Jun 18 03:44:01 2021,Fri Jun 18 03:55:33 2021,0h:11m:31s,96%,"OrderedDict([('C', 6.323172374149271), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'rbf'), ('probability', False), ('shrinking', False), ('tol', 0.0005196840840067309)])"
SVM,bdsmote_3,150,6,Fri Jun 18 06:01:06 2021,Fri Jun 18 06:12:29 2021,0h:11m:22s,96%,"OrderedDict([('C', 5.752728848562196), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.000988817355077646)])"
SVM,bdsmote_4,150,6,Fri Jun 18 07:07:23 2021,Fri Jun 18 07:17:44 2021,0h:10m:21s,96%,"OrderedDict([('C', 7.910837549543131), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 0.0008336766801182393)])"
SVM,bdsmote_5,150,6,Fri Jun 18 08:14:12 2021,Fri Jun 18 08:24:01 2021,0h:9m:49s,95%,"OrderedDict([('C', 1.2080625481575262), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 1.6650995186922262e-05)])"
SVM,bdsmote_6,150,6,Fri Jun 18 09:31:53 2021,Fri Jun 18 09:47:32 2021,0h:15m:38s,96%,"OrderedDict([('C', 9.758163096312312), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.000964269112696272)])"
