Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,bdsmote_1,150,6,Tue Jun 22 02:04:06 2021,Tue Jun 22 02:37:49 2021,0h:33m:42s,94%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,bdsmote_2,150,6,Tue Jun 22 02:38:09 2021,Tue Jun 22 03:13:48 2021,0h:35m:39s,94%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 20), ('n_estimators', 1100), ('warm_start', False)])"
ET,bdsmote_3,150,6,Tue Jun 22 03:14:07 2021,Tue Jun 22 03:48:24 2021,0h:34m:17s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 124), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,bdsmote_4,150,6,Tue Jun 22 03:48:41 2021,Tue Jun 22 04:26:51 2021,0h:38m:9s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 119), ('max_features', 'log2'), ('max_leaf_nodes', 125), ('max_samples', 0.036649442511563116), ('min_samples_leaf', 1), ('min_samples_split', 17), ('n_estimators', 191), ('warm_start', False)])"
ET,bdsmote_5,150,6,Tue Jun 22 04:26:54 2021,Tue Jun 22 05:05:46 2021,0h:38m:52s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 80), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,bdsmote_6,150,6,Tue Jun 22 05:06:06 2021,Tue Jun 22 05:37:09 2021,0h:31m:3s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 58), ('max_features', 'log2'), ('max_leaf_nodes', 126), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
