classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,23,100,100,101,100
FT,4,14,13,100,100,98,100
L,3,12,11,100,100,96,100
LF,10,39,32,100,100,100,100
MN,5,19,14,100,100,95,100
O,15,62,49,100,100,112,100
PE,13,54,46,100,100,100,98
PO,3,9,9,100,100,100,100
SC,4,18,16,100,100,100,100
SE,25,100,92,100,100,100,97
US,17,68,58,100,100,107,99
total,105,420,363,1100,1100,1109,1094
