Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SVM,smote_1,150,6,Fri Jun 18 21:53:51 2021,Fri Jun 18 22:04:53 2021,0h:11m:1s,96%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'rbf'), ('probability', False), ('shrinking', False), ('tol', 0.001)])"
SVM,smote_2,150,6,Fri Jun 18 23:01:17 2021,Fri Jun 18 23:13:24 2021,0h:12m:6s,97%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 1e-05)])"
SVM,smote_3,150,6,Sat Jun 19 00:09:15 2021,Sat Jun 19 00:20:17 2021,0h:11m:1s,97%,"OrderedDict([('C', 1.9943371506975245), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.0005195226179782533)])"
SVM,smote_4,150,6,Sat Jun 19 01:14:39 2021,Sat Jun 19 01:28:05 2021,0h:13m:26s,96%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 0.001)])"
SVM,smote_5,150,6,Sat Jun 19 02:28:08 2021,Sat Jun 19 02:39:17 2021,0h:11m:9s,97%,"OrderedDict([('C', 1.4993034134627752), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.0005941385712166197)])"
SVM,smote_6,150,6,Sat Jun 19 03:38:43 2021,Sat Jun 19 03:51:47 2021,0h:13m:4s,96%,"OrderedDict([('C', 1.4925779688085425), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', True), ('shrinking', False), ('tol', 0.0009889042360482151)])"
