Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SGD,bdsmote_1,150,6,Sat Jun 19 23:51:43 2021,Sun Jun 20 00:05:58 2021,0h:14m:14s,95%,"OrderedDict([('alpha', 0.00048565584370158455), ('average', False), ('early_stopping', True), ('epsilon', 1.0), ('eta0', 10.0), ('fit_intercept', True), ('l1_ratio', 0.0680704879281584), ('learning_rate', 'adaptive'), ('loss', 'hinge'), ('max_iter', 933), ('n_iter_no_change', 10), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.0), ('shuffle', True), ('tol', 0.001), ('validation_fraction', 0.1), ('warm_start', False)])"
SGD,bdsmote_2,150,6,Sun Jun 20 02:00:51 2021,Sun Jun 20 02:18:54 2021,0h:18m:2s,95%,"OrderedDict([('alpha', 0.0001), ('average', True), ('early_stopping', True), ('epsilon', 0.9564654385880732), ('eta0', 0.01), ('fit_intercept', False), ('l1_ratio', 1.0), ('learning_rate', 'optimal'), ('loss', 'log'), ('max_iter', 328), ('n_iter_no_change', 7), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.0), ('shuffle', False), ('tol', 0.0007784996513392243), ('validation_fraction', 0.14825426380181642), ('warm_start', True)])"
SGD,bdsmote_3,150,6,Sun Jun 20 03:47:10 2021,Sun Jun 20 04:06:14 2021,0h:19m:3s,95%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.480842776957361), ('eta0', 9.540921055623972), ('fit_intercept', True), ('l1_ratio', 0.0), ('learning_rate', 'adaptive'), ('loss', 'log'), ('max_iter', 1000), ('n_iter_no_change', 5), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.07883709157711673), ('shuffle', False), ('tol', 0.0005800431817826663), ('validation_fraction', 0.1), ('warm_start', True)])"
SGD,bdsmote_4,150,6,Sun Jun 20 05:33:52 2021,Sun Jun 20 05:50:46 2021,0h:16m:53s,95%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.01), ('eta0', 10.0), ('fit_intercept', True), ('l1_ratio', 1.0), ('learning_rate', 'adaptive'), ('loss', 'hinge'), ('max_iter', 870), ('n_iter_no_change', 10), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.0), ('shuffle', True), ('tol', 0.0006929503061382726), ('validation_fraction', 0.1217095569851168), ('warm_start', False)])"
SGD,bdsmote_5,150,6,Sun Jun 20 07:15:14 2021,Sun Jun 20 07:32:39 2021,0h:17m:25s,95%,"OrderedDict([('alpha', 0.0017689959441279308), ('average', False), ('early_stopping', True), ('epsilon', 0.41808716106877436), ('eta0', 7.040788541065952), ('fit_intercept', False), ('l1_ratio', 0.5202816101747108), ('learning_rate', 'optimal'), ('loss', 'squared_hinge'), ('max_iter', 1000), ('n_iter_no_change', 7), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.06280858313272827), ('shuffle', False), ('tol', 0.0003267146799824222), ('validation_fraction', 0.12527639502621127), ('warm_start', True)])"
SGD,bdsmote_6,150,6,Sun Jun 20 15:41:41 2021,Sun Jun 20 16:01:23 2021,0h:19m:42s,95%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.39806141277933144), ('eta0', 9.065070588431043), ('fit_intercept', True), ('l1_ratio', 0.0), ('learning_rate', 'optimal'), ('loss', 'hinge'), ('max_iter', 80), ('n_iter_no_change', 8), ('n_jobs', -1), ('penalty', 'elasticnet'), ('power_t', 0.012420265673908878), ('shuffle', True), ('tol', 0.000347170299615123), ('validation_fraction', 0.11103483404019134), ('warm_start', True)])"
