classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,22,100,100,98,100
FT,4,14,12,100,100,102,100
L,3,12,9,100,100,100,100
LF,10,39,31,100,100,107,100
MN,5,19,12,100,100,95,100
O,15,62,47,100,100,114,100
PE,13,54,47,100,100,97,99
PO,3,9,9,100,100,100,100
SC,4,18,15,100,100,101,100
SE,25,100,89,100,100,100,98
US,17,68,59,100,100,108,99
total,105,420,352,1100,1100,1122,1096
