Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
MLP,smotetomek_1,150,6,Sat Jun 19 14:00:51 2021,Sat Jun 19 14:14:57 2021,0h:14m:5s,96%,"OrderedDict([('activation', 'relu'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 20), ('learning_rate_init', 0.03644097748431897), ('max_iter', 20), ('n_iter_no_change', 7), ('solver', 'adam'), ('tol', 0.00027461519844283435), ('validation_fraction', 0.1), ('warm_start', True)])"
MLP,smotetomek_2,150,6,Sat Jun 19 15:34:30 2021,Sat Jun 19 15:49:21 2021,0h:14m:50s,95%,"OrderedDict([('activation', 'relu'), ('batch_size', 480), ('early_stopping', True), ('hidden_layer_sizes', 20), ('learning_rate_init', 0.08219534766570329), ('max_iter', 149), ('n_iter_no_change', 10), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.1), ('warm_start', False)])"
MLP,smotetomek_3,150,6,Sat Jun 19 17:08:50 2021,Sat Jun 19 17:24:22 2021,0h:15m:32s,95%,"OrderedDict([('activation', 'relu'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 250), ('learning_rate_init', 0.001), ('max_iter', 158), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.1), ('warm_start', True)])"
MLP,smotetomek_4,150,6,Sat Jun 19 18:30:00 2021,Sat Jun 19 18:47:48 2021,0h:17m:47s,95%,"OrderedDict([('activation', 'relu'), ('batch_size', 32), ('early_stopping', True), ('hidden_layer_sizes', 183), ('learning_rate_init', 0.001), ('max_iter', 20), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.1407444877147409), ('warm_start', False)])"
MLP,smotetomek_5,150,6,Sat Jun 19 19:43:10 2021,Sat Jun 19 19:55:05 2021,0h:11m:55s,96%,"OrderedDict([('activation', 'tanh'), ('batch_size', 480), ('early_stopping', True), ('hidden_layer_sizes', 250), ('learning_rate_init', 0.04223442826437805), ('max_iter', 211), ('n_iter_no_change', 5), ('solver', 'adam'), ('tol', 0.001), ('validation_fraction', 0.1), ('warm_start', True)])"
MLP,smotetomek_6,150,6,Sat Jun 19 21:46:44 2021,Sat Jun 19 22:03:04 2021,0h:16m:19s,96%,"OrderedDict([('activation', 'relu'), ('batch_size', 480), ('early_stopping', True), ('hidden_layer_sizes', 128), ('learning_rate_init', 0.1), ('max_iter', 92), ('n_iter_no_change', 9), ('solver', 'adam'), ('tol', 1e-05), ('validation_fraction', 0.11876841192940675), ('warm_start', False)])"
