classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,24,100,100,98,100
FT,4,14,13,100,100,102,100
L,3,12,10,100,100,96,100
LF,10,39,31,100,100,107,100
MN,5,19,12,100,100,97,100
O,15,62,47,100,100,108,100
PE,13,54,50,100,100,93,99
PO,3,9,9,100,100,99,100
SC,4,18,14,100,100,100,100
SE,25,100,93,100,100,100,99
US,17,68,58,100,100,106,100
total,105,420,361,1100,1100,1106,1098
