classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,20,100,100,99,100
FT,4,14,13,100,100,101,100
L,3,12,11,100,100,100,100
LF,10,39,35,100,100,109,100
MN,5,19,15,100,100,104,100
O,15,62,55,100,100,105,100
PE,13,54,45,100,100,96,98
PO,3,9,9,100,100,100,100
SC,4,18,15,100,100,99,99
SE,25,100,90,100,100,100,96
US,17,68,55,100,100,108,95
total,105,420,363,1100,1100,1121,1088
