classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,24,100,100,96,100
FT,4,14,12,100,100,104,100
L,3,12,11,100,100,102,100
LF,10,39,32,100,100,105,100
MN,5,19,11,100,100,97,100
O,15,62,49,100,100,112,98
PE,13,54,48,100,100,99,99
PO,3,9,9,100,100,102,100
SC,4,18,13,100,100,100,100
SE,25,100,91,100,100,100,99
US,17,68,55,100,100,105,98
total,105,420,355,1100,1100,1122,1094
