Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
MNB,smote_1,150,6,Mon Jun 21 04:09:14 2021,Mon Jun 21 04:13:25 2021,0h:4m:11s,95%,"OrderedDict([('alpha', 0.001), ('fit_prior', False)])"
MNB,smote_2,150,6,Mon Jun 21 04:33:11 2021,Mon Jun 21 04:37:02 2021,0h:3m:50s,95%,"OrderedDict([('alpha', 0.001), ('fit_prior', False)])"
MNB,smote_3,150,6,Mon Jun 21 04:56:34 2021,Mon Jun 21 05:00:20 2021,0h:3m:45s,95%,"OrderedDict([('alpha', 0.001), ('fit_prior', False)])"
MNB,smote_4,150,6,Mon Jun 21 05:20:28 2021,Mon Jun 21 05:24:13 2021,0h:3m:44s,95%,"OrderedDict([('alpha', 0.001), ('fit_prior', False)])"
MNB,smote_5,150,6,Mon Jun 21 05:43:47 2021,Mon Jun 21 05:47:40 2021,0h:3m:53s,96%,"OrderedDict([('alpha', 0.001), ('fit_prior', False)])"
MNB,smote_6,150,6,Mon Jun 21 06:06:29 2021,Mon Jun 21 06:10:12 2021,0h:3m:42s,95%,"OrderedDict([('alpha', 0.001), ('fit_prior', True)])"
