Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,smote_1,150,6,Tue Jun 22 02:03:21 2021,Tue Jun 22 02:45:42 2021,0h:42m:20s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,smote_2,150,6,Tue Jun 22 02:46:03 2021,Tue Jun 22 03:25:36 2021,0h:39m:33s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,smote_3,150,6,Tue Jun 22 00:57:00 2021,Tue Jun 22 01:21:15 2021,0h:24m:15s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 20), ('n_estimators', 1100), ('warm_start', True)])"
ET,smote_4,150,6,Tue Jun 22 01:21:33 2021,Tue Jun 22 01:47:18 2021,0h:25m:45s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 115), ('max_features', 'log2'), ('max_leaf_nodes', 139), ('max_samples', 0.5652153371963367), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 553), ('warm_start', True)])"
ET,smote_5,150,6,Tue Jun 22 01:47:26 2021,Tue Jun 22 02:12:08 2021,0h:24m:42s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 72), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 14), ('n_estimators', 1100), ('warm_start', False)])"
ET,smote_6,150,6,Tue Jun 22 02:12:24 2021,Tue Jun 22 02:29:31 2021,0h:17m:7s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 87), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
