Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,adasyn_1,150,6,Sun Jun 20 22:29:08 2021,Sun Jun 20 22:51:30 2021,0h:22m:21s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 45), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,adasyn_2,150,6,Mon Jun 21 00:40:17 2021,Mon Jun 21 01:02:39 2021,0h:22m:21s,96%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 20), ('max_features', 'log2'), ('max_leaf_nodes', 117), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,adasyn_3,150,6,Mon Jun 21 02:31:57 2021,Mon Jun 21 02:47:53 2021,0h:15m:55s,96%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', True)])"
ET,adasyn_4,150,6,Mon Jun 21 04:02:35 2021,Mon Jun 21 04:18:19 2021,0h:15m:43s,96%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,adasyn_5,150,6,Mon Jun 21 05:35:42 2021,Mon Jun 21 05:50:23 2021,0h:14m:41s,95%,"OrderedDict([('criterion', 'gini'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 20), ('n_estimators', 1100), ('warm_start', True)])"
ET,adasyn_6,150,6,Mon Jun 21 07:02:54 2021,Mon Jun 21 07:18:16 2021,0h:15m:21s,96%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 27), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.8424903545442698), ('min_samples_leaf', 1), ('min_samples_split', 3), ('n_estimators', 897), ('warm_start', True)])"
