Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SVM,tomek_1,150,6,Sun Jun 20 14:59:55 2021,Sun Jun 20 15:06:11 2021,0h:6m:15s,62%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 1e-05)])"
SVM,tomek_2,150,6,Sun Jun 20 15:47:25 2021,Sun Jun 20 15:53:47 2021,0h:6m:22s,61%,"OrderedDict([('C', 7.289502713901148), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', False), ('tol', 0.0004966933653754364)])"
SVM,tomek_3,150,6,Sun Jun 20 16:35:50 2021,Sun Jun 20 16:42:20 2021,0h:6m:29s,65%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 0.001)])"
SVM,tomek_4,150,6,Sun Jun 20 17:25:30 2021,Sun Jun 20 17:32:29 2021,0h:6m:59s,67%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 1e-05)])"
SVM,tomek_5,150,6,Sun Jun 20 18:13:20 2021,Sun Jun 20 18:19:34 2021,0h:6m:14s,59%,"OrderedDict([('C', 6.509150245684901), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', False), ('shrinking', False), ('tol', 0.001)])"
SVM,tomek_6,150,6,Sun Jun 20 19:02:53 2021,Sun Jun 20 19:09:28 2021,0h:6m:35s,60%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', True), ('shrinking', False), ('tol', 0.001)])"
