Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SVM,adasyn_1,150,6,Sun Jun 20 15:06:11 2021,Sun Jun 20 15:14:45 2021,0h:8m:34s,97%,"OrderedDict([('C', 9.96146649416667), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 2.1719290542799787e-05)])"
SVM,adasyn_2,150,6,Sun Jun 20 15:53:47 2021,Sun Jun 20 16:02:00 2021,0h:8m:12s,98%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'rbf'), ('probability', True), ('shrinking', False), ('tol', 1e-05)])"
SVM,adasyn_3,150,6,Sun Jun 20 16:42:20 2021,Sun Jun 20 16:52:03 2021,0h:9m:42s,98%,"OrderedDict([('C', 9.945181570380823), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.0009557892659529664)])"
SVM,adasyn_4,150,6,Sun Jun 20 17:32:29 2021,Sun Jun 20 17:41:09 2021,0h:8m:40s,98%,"OrderedDict([('C', 3.2931100101592947), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', False), ('shrinking', True), ('tol', 3.7252004975963084e-05)])"
SVM,adasyn_5,150,6,Sun Jun 20 18:19:34 2021,Sun Jun 20 18:29:02 2021,0h:9m:28s,98%,"OrderedDict([('C', 9.780337443152217), ('cache_size', 500), ('decision_function_shape', 'ovr'), ('gamma', 'auto'), ('kernel', 'linear'), ('probability', True), ('shrinking', True), ('tol', 0.0009711294121409432)])"
SVM,adasyn_6,150,6,Sun Jun 20 19:09:28 2021,Sun Jun 20 19:17:58 2021,0h:8m:29s,98%,"OrderedDict([('C', 10.0), ('cache_size', 500), ('decision_function_shape', 'ovo'), ('gamma', 'scale'), ('kernel', 'linear'), ('probability', False), ('shrinking', False), ('tol', 0.001)])"
