Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
SGD,adasyn_1,150,6,Sun Jun 20 16:15:32 2021,Sun Jun 20 16:33:05 2021,0h:17m:33s,96%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.6108443395644125), ('eta0', 0.01), ('fit_intercept', True), ('l1_ratio', 0.6142569588221464), ('learning_rate', 'optimal'), ('loss', 'hinge'), ('max_iter', 375), ('n_iter_no_change', 8), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.0), ('shuffle', True), ('tol', 0.001), ('validation_fraction', 0.11360126523836724), ('warm_start', False)])"
SGD,adasyn_2,150,6,Sun Jun 20 18:05:58 2021,Sun Jun 20 18:21:40 2021,0h:15m:42s,96%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.01), ('eta0', 10.0), ('fit_intercept', False), ('l1_ratio', 0.15190912257427422), ('learning_rate', 'adaptive'), ('loss', 'hinge'), ('max_iter', 1000), ('n_iter_no_change', 8), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.06771648829604356), ('shuffle', False), ('tol', 0.001), ('validation_fraction', 0.1117282757113671), ('warm_start', False)])"
SGD,adasyn_3,150,6,Sun Jun 20 19:54:05 2021,Sun Jun 20 20:11:52 2021,0h:17m:46s,96%,"OrderedDict([('alpha', 0.0011258312927809424), ('average', False), ('early_stopping', True), ('epsilon', 0.6011169109439798), ('eta0', 8.944327072115179), ('fit_intercept', True), ('l1_ratio', 0.5070337607850806), ('learning_rate', 'optimal'), ('loss', 'modified_huber'), ('max_iter', 344), ('n_iter_no_change', 10), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.05855614883508864), ('shuffle', False), ('tol', 0.0006260458516996002), ('validation_fraction', 0.10518783285185698), ('warm_start', False)])"
SGD,adasyn_4,150,6,Mon Jun 21 01:19:34 2021,Mon Jun 21 01:36:08 2021,0h:16m:33s,97%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.7938412288007233), ('eta0', 9.478260542085014), ('fit_intercept', True), ('l1_ratio', 0.300802057290919), ('learning_rate', 'optimal'), ('loss', 'hinge'), ('max_iter', 447), ('n_iter_no_change', 9), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.014538245197543324), ('shuffle', True), ('tol', 1e-05), ('validation_fraction', 0.12879187354185373), ('warm_start', True)])"
SGD,adasyn_5,150,6,Mon Jun 21 02:56:43 2021,Mon Jun 21 03:12:54 2021,0h:16m:11s,96%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 0.01), ('eta0', 3.7803573986316334), ('fit_intercept', False), ('l1_ratio', 0.0), ('learning_rate', 'optimal'), ('loss', 'hinge'), ('max_iter', 988), ('n_iter_no_change', 10), ('n_jobs', -1), ('penalty', 'l2'), ('power_t', 0.011407327721174781), ('shuffle', False), ('tol', 1e-05), ('validation_fraction', 0.1), ('warm_start', False)])"
SGD,adasyn_6,150,6,Mon Jun 21 04:29:52 2021,Mon Jun 21 04:45:25 2021,0h:15m:32s,97%,"OrderedDict([('alpha', 0.0001), ('average', False), ('early_stopping', True), ('epsilon', 1.0), ('eta0', 0.01), ('fit_intercept', True), ('l1_ratio', 0.0), ('learning_rate', 'optimal'), ('loss', 'hinge'), ('max_iter', 20), ('n_iter_no_change', 5), ('n_jobs', -1), ('penalty', 'elasticnet'), ('power_t', 0.0), ('shuffle', True), ('tol', 0.0008026391024089799), ('validation_fraction', 0.1), ('warm_start', False)])"
