Algoritmo,Precision,Recall,F1
ET,0.5356675350792998,0.669824550377956,0.5646143513639266
LR,0.6135652909182321,0.6908091248954134,0.6303260444699289
MLP,0.5642403674756614,0.5937139301628741,0.5578261969607454
MNB,0.5840886237945061,0.6004704691859458,0.5739310912913602
PA,0.5874192147721559,0.6183967286907038,0.589180561291184
SGD,0.5863330133918369,0.6653659558173112,0.6029469362035577
SVM,0.5995301430595548,0.6768613212810494,0.6185767946900215
