Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5912299465240641,0.7307932263814617,0.6187543441917417
LR,1,0.6820320855614973,0.7682921653509888,0.6983464162253612
MLP,1,0.5611408199643494,0.5147700125960996,0.5174230787134012
MNB,1,0.5301851090086385,0.5838360564167016,0.5319017138535854
PA,1,0.6005169340463458,0.6095287065875301,0.5920451432839363
SGD,1,0.6250623885918003,0.7223294979873928,0.6452688075275107
SVM,1,0.6569642122583299,0.7030663780663781,0.6705390830511627
ET,2,0.4903331962155492,0.6048618048618049,0.5153785608331063
LR,2,0.48061840120663657,0.5535680763302246,0.4920033659871871
MLP,2,0.5188427259015493,0.5691216678058784,0.5190324290105022
MNB,2,0.5818305224187577,0.5436618283677107,0.5539622219885377
PA,2,0.5239750445632798,0.5275270481152834,0.514179969303309
SGD,2,0.5382174688057041,0.5907431734595553,0.532275709326793
SVM,2,0.5319141642671054,0.606733483907397,0.5385522630104673
ET,3,0.48379816262169206,0.6829740435003594,0.520976245976246
LR,3,0.6423666529548883,0.6988043455746805,0.6524593824400401
MLP,3,0.5585109008638419,0.561886936592819,0.5484226779704575
MNB,3,0.6026408885232415,0.5640707777071413,0.554464121736849
PA,3,0.620245440833676,0.602664758328374,0.6049190061537645
SGD,3,0.5890333196215549,0.6849134199134199,0.6193065793065794
SVM,3,0.5925627313862608,0.6685778867597049,0.6157901386904746
ET,4,0.5843809132044426,0.76005106005106,0.6297539753137193
LR,4,0.6639709310297545,0.7527218968395438,0.69696143863764
MLP,4,0.6369313039901274,0.6692897015265437,0.6336098713807692
MNB,4,0.6351597422185656,0.6765151515151515,0.6382824226806963
PA,4,0.6732812285753462,0.7004033776266081,0.6818990773536228
SGD,4,0.5737748525983819,0.687878787878788,0.6066626036858996
SVM,4,0.615070615658851,0.7302858843586932,0.6534320027368156
ET,5,0.5246003016591252,0.6243686868686869,0.5414784420745673
LR,5,0.6096448649389825,0.6988537977174342,0.6234987948424766
MLP,5,0.5118030988619223,0.6236914600550965,0.5378144080453212
MNB,5,0.6086000274235569,0.6485602632661456,0.6107496142546129
PA,5,0.5580405868641164,0.6606227106227106,0.57711581347945
SGD,5,0.600357877416701,0.6925335418673977,0.622300584177417
SVM,5,0.6117194570135747,0.7267435116717412,0.6395688362102492
ET,6,0.5396626902509256,0.615898480604363,0.5613445397941789
LR,6,0.6027588098176333,0.6726144675596086,0.6186868686868686
MLP,6,0.5982133552721788,0.6235238024008077,0.5906547166440214
MNB,6,0.5461154531742767,0.5861787378428246,0.5542264532338799
PA,6,0.5484560537501714,0.6096337708637173,0.5649243581730212
SGD,6,0.5915521733168793,0.6137973137973137,0.5918673331971467
SVM,6,0.5889496777732073,0.6257607829223819,0.5935784444409594
