Algoritmo,Precision,Recall,F1
ET,0.638833127656657,0.6383212514260901,0.618008717335625
LR,0.6096754879107821,0.6756290943357478,0.6180085749839899
MLP,0.5915037250331368,0.6731221009545205,0.6081513643113688
MNB,0.5678749028749028,0.6075391829980262,0.5711940457132753
PA,0.6131710772887243,0.661938864706252,0.6202830289407525
SGD,0.6096457790575437,0.6369188314372115,0.604407618580396
SVM,0.5994874080168198,0.6814629257939723,0.6188603854632897
