Algoritmo,Precision,Recall,F1
ET,0.5031870743635448,0.6132108082135478,0.5254653568424937
LR,0.5997257644316467,0.6718875471016627,0.6171876524115706
MLP,0.5696562914209973,0.611895365178858,0.5621890588928247
MNB,0.5944807806572513,0.6078095911247852,0.5805209316461035
PA,0.5809847342200284,0.64182696556758,0.5898704847238289
SGD,0.5436674436674437,0.6014816990759492,0.5466774941106555
SVM,0.5913055898350015,0.697252983731266,0.6174981947598942
