Algoritmo,interaction,Precision,Recall,F1
ET,1,0.7031495955025366,0.6877597150324424,0.6830261571459394
LR,1,0.6967681338269573,0.7498316498316498,0.6904477978162189
MLP,1,0.598217468805704,0.7208589655958076,0.6250802139037434
MNB,1,0.5112011517893871,0.5690977644056824,0.5214040044922398
PA,1,0.6823296311531606,0.74377990430622,0.6802620969453145
SGD,1,0.614753873577403,0.6142135642135641,0.606777165661838
SVM,1,0.6491923762511997,0.7070644268012689,0.6682234003846353
ET,2,0.5501138077608666,0.527056277056277,0.5310282890220194
LR,2,0.5481941587823941,0.6279829973947622,0.5595927195711989
MLP,2,0.5258357328945564,0.5545340624287994,0.5282995364936482
MNB,2,0.4867160290689702,0.5267741892995442,0.49725588271387816
PA,2,0.5163992869875222,0.5665500819244135,0.5253683959566313
SGD,2,0.5794295900178253,0.5536532507739937,0.5587097869450811
SVM,2,0.5442547648430002,0.6168893017204157,0.5499972450436846
ET,3,0.7119511860688331,0.6440377804014167,0.6496290545203589
LR,3,0.5914342520224873,0.6401285583103764,0.6015662448816226
MLP,3,0.62416152474976,0.6536730945821856,0.6284066556132116
MNB,3,0.6329494035376388,0.627534965034965,0.613014763014763
PA,3,0.6048745372274783,0.628276182881446,0.6030386633433841
SGD,3,0.5898121486356781,0.6107318241705595,0.5898463196882169
SVM,3,0.599835458658988,0.6744810744810744,0.6232843597505252
ET,4,0.7206321129850541,0.732264412029808,0.6960014537433893
LR,4,0.6639476210064446,0.7424256173348733,0.683788111530047
MLP,4,0.6816536404771699,0.7080794205794205,0.6842952430238957
MNB,4,0.6363252433840669,0.6743342516069788,0.6417728204809544
PA,4,0.6874112162347455,0.7719106650924832,0.7149308053142502
SGD,4,0.7110475798711092,0.7245607333842629,0.6992736724368245
SVM,4,0.6204182092417386,0.7383838383838384,0.66002941237391
ET,5,0.5819744960921431,0.5894119769119769,0.5629720996706643
LR,5,0.5829781982723159,0.7060436428774988,0.6027473027473028
MLP,5,0.5821952557246675,0.7506951217425525,0.6171731776994935
MNB,5,0.5609173179761414,0.6415998217468805,0.5750527759833077
PA,5,0.6018730289318525,0.6586812890978839,0.6168616035755995
SGD,5,0.5565254353489647,0.6717577876668785,0.5706606147782618
SVM,5,0.5942739613327849,0.7261981304548538,0.6180494507860237
ET,6,0.5651775675305086,0.6493973471246198,0.5853952499113789
LR,6,0.574730563554093,0.5873621002653261,0.5699092733575492
MLP,6,0.5369587275469629,0.6508919407983579,0.5656533591342204
MNB,6,0.5791402714932127,0.605894105894106,0.5786640275945089
PA,6,0.5861387631975867,0.6024350649350649,0.5812366085093357
SGD,6,0.6063060468942821,0.6465958284140102,0.6011781519721541
SVM,6,0.5889496777732073,0.6257607829223819,0.5935784444409594
