classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,21,100,100,98,100
FT,4,14,11,100,100,102,100
L,3,12,10,100,100,98,100
LF,10,39,32,100,100,105,100
MN,5,19,15,100,100,97,100
O,15,62,50,100,100,111,100
PE,13,54,47,100,100,100,98
PO,3,9,9,100,100,101,100
SC,4,18,17,100,100,101,100
SE,25,100,91,100,100,100,97
US,17,68,53,100,100,87,99
total,105,420,356,1100,1100,1100,1094
