Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5763951734539969,0.664986380227022,0.5823533728183533
LR,1,0.5808748114630468,0.6543079300685792,0.5915995656360769
MLP,1,0.5956766762649116,0.6678841991341992,0.6084574791937039
MNB,1,0.47444672974084734,0.5627532004537351,0.48979119331443166
PA,1,0.5514808720691075,0.6328463203463204,0.5505208700068818
SGD,1,0.5312614836144247,0.6192099567099567,0.5324355831440258
SVM,1,0.4004182092417387,0.47069279644109957,0.40225553701489536
ET,2,0.6356533662416015,0.6232364226682409,0.6005487666209598
LR,2,0.5582791718085836,0.6013542013542014,0.5637596612486172
MLP,2,0.6559851912793089,0.6780567916931554,0.6505087069792952
MNB,2,0.6306375976964212,0.6204628704628705,0.6117851837355723
PA,2,0.5885822021116138,0.6601813590449954,0.6019369891384972
SGD,2,0.5542506513094748,0.5733432575329809,0.5516874846531202
SVM,2,0.5704840257781433,0.6474603174603174,0.5783990026155547
ET,3,0.7122597010832306,0.6813196904105995,0.6777208141225045
LR,3,0.6548800219388454,0.6848558902811102,0.6617301557388928
MLP,3,0.6315933086521321,0.7213929860988686,0.654682694226465
MNB,3,0.5889263677498972,0.5769448874712033,0.5774425574425575
PA,3,0.6774112162347457,0.6895622895622895,0.677561301474345
SGD,3,0.63940216646099,0.6877331654761122,0.6504251906165782
SVM,3,0.5681900452488687,0.6508069136745608,0.5965149616465406
ET,4,0.5839654463183875,0.6415977961432507,0.5742908041483754
LR,4,0.5922597010832304,0.6959986256355523,0.6137134998097565
MLP,4,0.6130330453859866,0.6558895405669599,0.6158303817394727
MNB,4,0.5892897298779652,0.6492755074094788,0.5945473718200991
PA,4,0.6417427670368846,0.7838249649717469,0.667555930810667
SGD,4,0.5897696421225832,0.6078061723223014,0.5881494740732278
SVM,4,0.5608048813931167,0.6381683527405453,0.5727438401027741
ET,5,0.6314616755793225,0.7006481931615621,0.640896470300859
LR,5,0.5991923762511997,0.697648756472286,0.6257896504172572
MLP,5,0.5496626902509255,0.6339876033057851,0.5722222222222222
MNB,5,0.5284272590154944,0.6009359327541146,0.5427824700551974
PA,5,0.5875880981763335,0.6584924879042526,0.6008790598034872
SGD,5,0.5092527080762376,0.7501608908026018,0.5496350843206828
SVM,5,0.4817194570135746,0.6716779597214381,0.517258896558053
ET,6,0.6069532428355958,0.6371572871572873,0.5911048721393549
LR,6,0.5930851501439736,0.6159831078012896,0.5921261832266617
MLP,6,0.6194254764843,0.7268110677201587,0.6378071353816238
MNB,6,0.5400548471136707,0.5816174734356552,0.5402553002553003
PA,6,0.5759851912793089,0.6391802032867864,0.5878291741928106
SGD,6,0.5648375154257507,0.6595271760189185,0.5872405372405373
SVM,6,0.5073453996983409,0.5887748615021342,0.5217746912267577
