Algoritmo,Precision,Recall,F1
ET,0.6227169888934595,0.6510992535390931,0.6027651275065534
LR,0.5854572878102289,0.6537630785214456,0.5967595762571744
MLP,0.5818270944741534,0.6537617968653998,0.587167588603619
MNB,0.561715114950409,0.5855824825676594,0.5576347189722846
PA,0.5937092645916174,0.6606462656474048,0.6027416541385439
SGD,0.6012671968554322,0.6613229222688688,0.603304988059299
SVM,0.52980597833539,0.6277273799971742,0.5465306023065705
