Algoritmo,Precision,Recall,F1
ET,0.5064662461721285,0.6016367860021111,0.5189917423405337
LR,0.5681596508067096,0.6045331054060902,0.5704492854749645
MLP,0.5421598336304219,0.5838647310091852,0.5381188567430885
MNB,0.5671804012980484,0.5970950804759857,0.559723401137533
PA,0.5623863065039536,0.6144916987071545,0.567272636439344
SGD,0.5718465194935783,0.6388791467797851,0.5769289042776303
SVM,0.5563981443393208,0.6411274618106872,0.5724864675672475
