Algoritmo,Precision,Recall,F1
ET,0.6279644864938984,0.6386661380214823,0.60522909311208
LR,0.5817160290689701,0.6711907142151131,0.6003248883196047
MLP,0.5910795740207505,0.6164849981571384,0.5817761395330477
MNB,0.559640522875817,0.5878470372641561,0.5579891359279201
PA,0.5832023858494447,0.6553187630177885,0.5952959300837556
SGD,0.6022528451940218,0.6469228374806993,0.6031660753442155
SVM,0.5594672974084738,0.6579057125950267,0.5781510912429081
