Algoritmo,interaction,Precision,Recall,F1
ET,1,0.6074112162347457,0.7002462532243097,0.6036577900214264
LR,1,0.6375414781297134,0.7150694133452755,0.6462140637140638
MLP,1,0.5392348827642945,0.59473226049313,0.5385524246674316
MNB,1,0.502045797339915,0.5848908667090484,0.5072691217151246
PA,1,0.6272384478266831,0.6896834102716456,0.6308595449260411
SGD,1,0.6228890717126011,0.6645454545454546,0.6316221359699621
SVM,1,0.41193336075689013,0.46868686868686865,0.40839448057901245
ET,2,0.6324502948032359,0.6055051009596465,0.5960524324160688
LR,2,0.5583861236802412,0.5774252262888626,0.5554897345664407
MLP,2,0.5756821609762786,0.6099168087804452,0.5785524857403234
MNB,2,0.6063951734539968,0.592973692973693,0.588415325964733
PA,2,0.5718264088852324,0.6142977392977392,0.5774069851867981
SGD,2,0.5740134375428493,0.5887205387205388,0.5603154421336239
SVM,2,0.5704840257781433,0.6474603174603174,0.5783990026155547
ET,3,0.7556163444398738,0.6977135890928995,0.7059003554681901
LR,3,0.6939942410530645,0.7356418855106924,0.7028860028860029
MLP,3,0.6649444672974085,0.6670166588055152,0.6537492810220084
MNB,3,0.6012669683257919,0.630133024869867,0.605991178632688
PA,3,0.6596160702043055,0.694856124267889,0.664078099073114
SGD,3,0.6578211984094338,0.6665158074248985,0.6558009648061106
SVM,3,0.5645536816125051,0.6473083368244659,0.5930287150382844
ET,4,0.6788139311668723,0.6774104683195592,0.662988816177552
LR,4,0.5869779240367475,0.6867899776990686,0.60272066635703
MLP,4,0.561517893870835,0.687281528190619,0.5823653374973023
MNB,4,0.6081845605375017,0.6550040027312755,0.6066029929666293
PA,4,0.6202043054984231,0.7848419257510166,0.651346133929866
SGD,4,0.5821239544768956,0.6539661319073083,0.5900608828767534
SVM,4,0.4489921842863019,0.6434800734912717,0.48094182211489583
ET,5,0.6067201426024955,0.6683123471893525,0.5994053084962174
LR,5,0.562502399561223,0.669951639269821,0.5837950613162064
MLP,5,0.5219566707802001,0.6084235209235209,0.5415216463310837
MNB,5,0.5278445084327438,0.5717207035388854,0.5344540708845521
PA,5,0.5708981214863568,0.6793350168350168,0.5945321235289888
SGD,5,0.5896860002742357,0.6382607588489942,0.5854345716317263
SVM,5,0.4817194570135746,0.6818335018537244,0.520460358056266
ET,6,0.6235417523652818,0.6866161616161617,0.6187416536033137
LR,6,0.5960085013026188,0.6550536715113519,0.6025274388910752
MLP,6,0.5367393390922802,0.6386169386169386,0.5458942572578936
MNB,6,0.5764184834773071,0.5963120213120213,0.5747446129597159
PA,6,0.6031975867269985,0.664044289044289,0.6132473587019042
SGD,6,0.5416947758124229,0.6351190476190476,0.5602677770389369
SVM,6,0.5073453996983409,0.5887748615021342,0.5217746912267577
