Algoritmo,Precision,Recall,F1
ET,0.6218184103478221,0.6330905916329114,0.6061840298230218
LR,0.6158528726175785,0.6642649216452512,0.621475332033761
MLP,0.5278189131130308,0.5887959350871429,0.5368162325241156
MNB,0.5667553361671008,0.6112817390622572,0.5737703669325394
PA,0.5827610951140363,0.6320420303950756,0.5892264028502215
SGD,0.5940794826088943,0.6303440250331426,0.5907441642486667
SVM,0.5539048859637095,0.6497386215326253,0.5698671486781745
