Algoritmo,Precision,Recall,F1
ET,0.5527988025046848,0.6731404283864649,0.5835595599792925
LR,0.6177284153754742,0.6530933311171842,0.6220146437110738
MLP,0.558147538735774,0.595796982707488,0.5617211431017062
MNB,0.5876226061520179,0.6268133055549039,0.5913756760984996
PA,0.5791347867818456,0.6464950364764361,0.5944933961681299
SGD,0.571526349467526,0.6317710570771374,0.5841537459776863
SVM,0.5901012386306504,0.6633939475066477,0.605737289593823
