Algoritmo,Precision,Recall,F1
ET,0.6499063028474793,0.6723319799319057,0.6341718950756603
LR,0.615649938296997,0.6443556496594335,0.6182579581117068
MLP,0.534837743955391,0.6436619786047122,0.5538804596752899
MNB,0.5741953471365236,0.6156429628406361,0.5803818078138873
PA,0.5789537913067325,0.6242532017126143,0.5853828841562357
SGD,0.5654508889803007,0.6122524091110347,0.572125298012747
SVM,0.5884494263906029,0.664838864324683,0.6051019545222135
