Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5855327025915261,0.6574390521758942,0.6006220717422829
LR,1,0.5288427259015495,0.620460557960558,0.5552517563553218
MLP,1,0.5092115727409845,0.7195275119617225,0.5592423926092176
MNB,1,0.5170711641299875,0.6037296037296037,0.5349120248360327
PA,1,0.525099410393528,0.6657121662556444,0.5577163305902308
SGD,1,0.5217002605237899,0.5942912390639663,0.5391886966080514
SVM,1,0.5203345673933909,0.6613261804649365,0.5602255314188892
ET,2,0.5596393802276155,0.5578596841754737,0.5368610381754538
LR,2,0.4896393802276156,0.49202170941521844,0.4833974198104633
MLP,2,0.5445948169477581,0.5043617998163452,0.5168371502660838
MNB,2,0.5568887974770328,0.5971711745215282,0.5672817378699732
PA,2,0.4953133141368436,0.5059231040092285,0.48840081487140313
SGD,2,0.4951830522418758,0.5454845612053849,0.5043239823546729
SVM,2,0.556418483477307,0.6703024644201115,0.5624110538584222
ET,3,0.672496914849856,0.7098068598068598,0.6656588509529686
LR,3,0.5895146030440148,0.5788895447986357,0.5743409985046927
MLP,3,0.4800493624023035,0.6126789876789878,0.5028100983983337
MNB,3,0.5459193747429042,0.5918027679391316,0.5562622629450646
PA,3,0.621160016454134,0.6028727511347832,0.605933930933931
SGD,3,0.6330440148087206,0.613951215324213,0.6122683064816473
SVM,3,0.578106403400521,0.6246223473496202,0.5846287890585586
ET,4,0.6235732894556424,0.5765712431072934,0.5854403114591202
LR,4,0.6506609077197313,0.6857839130566403,0.6577738332593385
MLP,4,0.663429315782257,0.6435897435897436,0.6386232281042941
MNB,4,0.6804470039764158,0.7263310763310763,0.680965780965781
PA,4,0.6932757438639792,0.7110088796609173,0.6932083580304925
SGD,4,0.7463951734539969,0.7280739728108151,0.7241072444182296
SVM,4,0.6209406279994515,0.695001550173964,0.6451236056456173
ET,5,0.6870889894419305,0.6533766233766234,0.649623003259367
LR,5,0.7044508432743727,0.7626976532239689,0.7131135173070656
MLP,5,0.6727163033045387,0.6999259512417407,0.667415534656914
MNB,5,0.5754202660085014,0.5855238878768291,0.5768640609788935
PA,5,0.6850569038804333,0.7158048490584377,0.6753974774665132
SGD,5,0.6770711641299877,0.7555167055167055,0.6949121449121448
SVM,5,0.6489962978198273,0.6379220779220779,0.6410658845141604
ET,6,0.566477444124503,0.5411227661227661,0.5321700521700522
LR,6,0.6145577951460305,0.6677830940988835,0.6319042069042069
MLP,6,0.5155683532154121,0.6490401755107638,0.5310984598349776
MNB,6,0.5636432195255725,0.5881118881118881,0.5561148212950869
PA,6,0.6327396133278487,0.6677830940988835,0.6426400119796347
SGD,6,0.5544453585630056,0.5530938758211486,0.5429298736331326
SVM,6,0.631741395859043,0.6994397759103642,0.6536505454097019
