Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5924365830248184,0.7312933254109724,0.6215467328370553
LR,1,0.5358357328945563,0.5844028520499109,0.5543689641267956
MLP,1,0.4694954065542301,0.617848817848818,0.4941016264545677
MNB,1,0.5261620732208967,0.6110556110556111,0.543725651296718
PA,1,0.5252063622651858,0.5749024124024124,0.543999372375665
SGD,1,0.47682846565199505,0.5601770778241367,0.4995953843283896
SVM,1,0.5343205813794049,0.6652616389458494,0.570207615811915
ET,2,0.6261990950226244,0.6498273921718898,0.5982001817638527
LR,2,0.5730618401206636,0.6321720258351274,0.5768333105190813
MLP,2,0.5008515014397368,0.6013058213716108,0.5180982759930128
MNB,2,0.5773879062114357,0.6040723981900453,0.5812897437039805
PA,2,0.4876072946661182,0.5669487078577987,0.4915715863084284
SGD,2,0.4903523927053339,0.5079265562024182,0.4861950010171354
SVM,2,0.5732812285753461,0.6950071904036099,0.5824896118374379
ET,3,0.6872754696284107,0.7363136863136863,0.6845872515114141
LR,3,0.5726518579459755,0.5488752573732811,0.5528200490676313
MLP,3,0.5552900041135335,0.5530303030303031,0.5423143737893062
MNB,3,0.5488427259015494,0.5934419381787802,0.558988412626122
PA,3,0.5822418757712875,0.5844548983867869,0.5720484061393152
SGD,3,0.5544700397641574,0.5499999999999999,0.5468327252606131
SVM,3,0.5599245852187028,0.6175616215141907,0.5708758753056449
ET,4,0.6939832716303305,0.6224517906336089,0.6435176192208782
LR,4,0.6979103249691485,0.7051948051948052,0.6953859922520013
MLP,4,0.6051830522418757,0.6986285782728471,0.6219381647383555
MNB,4,0.6825449060743178,0.7314037814037814,0.6839524628998314
PA,4,0.6420224873166049,0.6753649293174985,0.6422326138903679
SGD,4,0.6678266831208007,0.7069038208168643,0.6727612089272169
SVM,4,0.6209406279994515,0.695001550173964,0.6451236056456173
ET,5,0.700832304949952,0.6911086820642738,0.6737571252277135
LR,5,0.693821472645002,0.7525677830940988,0.7027431469366953
MLP,5,0.5274811463046757,0.6894974590626763,0.55889238224861
MNB,5,0.5510475798711093,0.5766328680232423,0.5578027779842661
PA,5,0.6456163444398738,0.7302722310627449,0.6660446838552535
SGD,5,0.634730563554093,0.7022727272727273,0.6423955172723645
SVM,5,0.6240353763883175,0.6140082140082139,0.6170076111252581
ET,6,0.5987110928287399,0.602997002997003,0.5834224598930481
LR,6,0.6206184012066365,0.6429211744093777,0.6273962857680359
MLP,6,0.5507253530782942,0.7016608920420173,0.5879379348278869
MNB,6,0.5591868915398327,0.5772511801923567,0.5565317983724056
PA,6,0.5910283833813245,0.613576031248445,0.5964006423683843
SGD,6,0.5684971890854243,0.6462342725500619,0.5849719512707628
SVM,6,0.6181941587823941,0.7021929709022696,0.6449074074074075
