Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5491690662278897,0.6345779220779221,0.5638522970414738
LR,1,0.5048196901138078,0.582061706621824,0.5294927294927295
MLP,1,0.5388660359248594,0.6766654680916142,0.5816505698858639
MNB,1,0.5019196489784725,0.5920412920412921,0.5157957281796292
PA,1,0.48338818044700393,0.5762751741012612,0.5085893310492242
SGD,1,0.4871314959550254,0.5772508143197798,0.5119420320608775
SVM,1,0.5343205813794049,0.6652616389458494,0.570207615811915
ET,2,0.5870245440833676,0.6385408391677984,0.5804037020614561
LR,2,0.5251830522418758,0.571969696969697,0.5194134665257659
MLP,2,0.47972302207596323,0.5548209366391185,0.5020345188670118
MNB,2,0.5552433840669134,0.627432749959488,0.5723187662832973
PA,2,0.525509392568216,0.5506946939753264,0.5231853071807235
SGD,2,0.49033456739339093,0.509896164441619,0.4884437425706899
SVM,2,0.3982736870972165,0.49798179422685346,0.4065358420621578
ET,3,0.6405251611133965,0.6793625914315569,0.6345326718445841
LR,3,0.591160016454134,0.5524891774891775,0.5658852587886711
MLP,3,0.4884930755518991,0.553606933251202,0.5001637492941842
MNB,3,0.5579336349924585,0.6209104027285846,0.5738236169350105
PA,3,0.6155985191279307,0.5917249417249418,0.5924436468444951
SGD,3,0.594190319484437,0.552331759149941,0.5585851308306272
SVM,3,0.5599245852187028,0.6175616215141907,0.5708758753056449
ET,4,0.6347621006444536,0.5886479275042326,0.5843996015351514
LR,4,0.6973275743863979,0.737269827461215,0.707943067033976
MLP,4,0.5223392293980529,0.5957142085484332,0.526800154229827
MNB,4,0.6825449060743178,0.7314037814037814,0.6839524628998314
PA,4,0.6791457562045797,0.7020857929948838,0.6824143606304841
SGD,4,0.7485396955985192,0.6970201781206565,0.7071401563380174
SVM,4,0.6209406279994515,0.695001550173964,0.6451236056456173
ET,5,0.722543534896476,0.6986796536796537,0.6987320228947024
LR,5,0.6726093514328808,0.7485329485329484,0.6897172760809124
MLP,5,0.6520403126285479,0.703272989636626,0.6548205508098557
MNB,5,0.5526929932812287,0.5695918116970748,0.5551123233112296
PA,5,0.7079336349924585,0.7609390609390609,0.7168724179987124
SGD,5,0.6497518168106403,0.7378954378954379,0.6741741140570028
SVM,5,0.649062114356232,0.6647590453025236,0.6530581604775153
ET,6,0.5738571232688879,0.5386624869383491,0.5437839810253603
LR,6,0.6213314136843547,0.6376262626262627,0.6265407072439663
MLP,6,0.5713135883724119,0.6543928897189766,0.592207446992136
MNB,6,0.5911353352529823,0.5792207792207792,0.5706666605284116
PA,6,0.5903153709036062,0.6420255183413078,0.5976380442503942
SGD,6,0.5849677773207185,0.6664227585280217,0.5988523421586301
SVM,6,0.6281050322226793,0.6935234699940582,0.6487194178370649
