Algoritmo,Precision,Recall,F1
ET,0.6179802550390785,0.6297452367999188,0.600950712733788
LR,0.6020718497189086,0.6383249366168541,0.6064987508610035
MLP,0.5421292106586223,0.6230789043143284,0.559612831679813
MNB,0.5735783171077289,0.6201001361751667,0.5786115930229015
PA,0.6003151423739658,0.6372908636794637,0.6035238513256723
SGD,0.5924859454271219,0.623469518742576,0.5898562530026409
SVM,0.5651044380456145,0.6390148533595733,0.5824200861899859
