classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,22,100,100,98,100
FT,4,14,10,100,100,96,100
L,3,12,10,100,100,96,100
LF,10,39,33,100,100,103,100
MN,5,19,15,100,100,94,100
O,15,62,45,100,100,110,100
PE,13,54,50,100,100,92,100
PO,3,9,9,100,100,102,100
SC,4,18,16,100,100,99,100
SE,25,100,92,100,100,100,99
US,17,68,59,100,100,105,99
total,105,420,361,1100,1100,1095,1098
