Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
LR,adasyn_1,150,6,Fri Jun 18 23:10:14 2021,Fri Jun 18 23:20:31 2021,0h:10m:17s,97%,"OrderedDict([('C', 1.1458602407458038), ('fit_intercept', True), ('intercept_scaling', 10.41775510030864), ('l1_ratio', 0.7736057504221596), ('max_iter', 60), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.000963383016557896), ('warm_start', False)])"
LR,adasyn_2,150,6,Sat Jun 19 00:09:47 2021,Sat Jun 19 00:19:15 2021,0h:9m:27s,97%,"OrderedDict([('C', 0.1), ('fit_intercept', True), ('intercept_scaling', 0.001), ('l1_ratio', 0.0), ('max_iter', 20), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 1e-05), ('warm_start', False)])"
LR,adasyn_3,150,6,Sat Jun 19 01:04:44 2021,Sat Jun 19 01:14:52 2021,0h:10m:7s,97%,"OrderedDict([('C', 0.13931450535568218), ('fit_intercept', False), ('intercept_scaling', 31.037417890844928), ('l1_ratio', 0.01654536450913813), ('max_iter', 110), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.0008091847854204586), ('warm_start', False)])"
LR,adasyn_4,150,6,Sat Jun 19 01:58:17 2021,Sat Jun 19 02:06:20 2021,0h:8m:3s,97%,"OrderedDict([('C', 1.2), ('fit_intercept', True), ('intercept_scaling', 0.001), ('l1_ratio', 0.0), ('max_iter', 20), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 1e-05), ('warm_start', False)])"
LR,adasyn_5,150,6,Sat Jun 19 02:55:45 2021,Sat Jun 19 03:04:27 2021,0h:8m:42s,97%,"OrderedDict([('C', 0.1), ('fit_intercept', True), ('intercept_scaling', 1000.0), ('l1_ratio', 1.0), ('max_iter', 1000), ('multi_class', 'ovr'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 0.001), ('warm_start', True)])"
LR,adasyn_6,150,6,Sat Jun 19 03:48:51 2021,Sat Jun 19 03:58:27 2021,0h:9m:35s,97%,"OrderedDict([('C', 0.10523733177670136), ('fit_intercept', False), ('intercept_scaling', 350.3225000490912), ('l1_ratio', 0.918896453524623), ('max_iter', 42), ('multi_class', 'auto'), ('n_jobs', -1), ('penalty', 'none'), ('solver', 'newton-cg'), ('tol', 1.2688266508362053e-05), ('warm_start', False)])"
