classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,23,100,100,94,100
FT,4,14,13,100,100,104,100
L,3,12,10,100,100,99,100
LF,10,39,34,100,100,109,99
MN,5,19,16,100,100,94,100
O,15,62,52,100,100,111,100
PE,13,54,49,100,100,102,98
PO,3,9,9,100,100,101,100
SC,4,18,14,100,100,103,100
SE,25,100,93,100,100,100,97
US,17,68,59,100,100,106,98
total,105,420,372,1100,1100,1123,1092
