Algoritmo,interaction,Precision,Recall,F1
ET,1,0.5744933497874674,0.7381977671451356,0.5994538207280383
LR,1,0.6078499931441108,0.6800356506238859,0.6282846663229438
MLP,1,0.6362224050459345,0.5976043564278858,0.6121673335577078
MNB,1,0.627304264363088,0.6460973370064279,0.6305938169574533
PA,1,0.6244097079391197,0.681024531024531,0.641177794318711
SGD,1,0.6165309200603318,0.7003787878787878,0.6424401531547508
SVM,1,0.6211833264774441,0.7004854794328478,0.644964839082486
ET,2,0.4673879062114356,0.5925651867512333,0.4947991758686946
LR,2,0.5715000685588921,0.664741129813206,0.5891941391941393
MLP,2,0.5183628136569313,0.5558559735283873,0.5172576924382946
MNB,2,0.5717194570135746,0.6259225622861988,0.5758379691484323
PA,2,0.5644412450294803,0.6557276057276057,0.5777065155243991
SGD,2,0.5695091183326477,0.6560888386975343,0.5820632197990688
SVM,2,0.5684697655285891,0.6597738468428124,0.5973115973115972
ET,3,0.6269820375702729,0.7658299502199024,0.6451797574334138
LR,3,0.6616769505004799,0.7050540368722187,0.6687494323857959
MLP,3,0.6056163444398739,0.6191838464565738,0.6006599677722673
MNB,3,0.6489496777732072,0.6639249639249639,0.6436619601906169
PA,3,0.6304826546003016,0.6495540749573008,0.6317554441378892
SGD,3,0.6510941999177294,0.6943889443889444,0.6672084251031619
SVM,3,0.6099424105306459,0.6627946127946127,0.6301897843524636
ET,4,0.536049636637872,0.6898480604362958,0.5720147704718582
LR,4,0.6315933086521321,0.6673493173493174,0.630624957179981
MLP,4,0.6463348416289593,0.6750329380764163,0.6441414141414141
MNB,4,0.6143205813794048,0.6668468026226647,0.6133989568619848
PA,4,0.6404648292883587,0.742786088042255,0.6576236369017118
SGD,4,0.6038818044700398,0.6239333898424807,0.5849311772756749
SVM,4,0.6609639380227615,0.7663300814018517,0.6742964235640357
ET,5,0.5707431783902371,0.711868686868687,0.589769188592718
LR,5,0.6044919786096257,0.5804033929033929,0.5830045016854124
MLP,5,0.602543534896476,0.56007326007326,0.5653313973810868
MNB,5,0.5944042232277527,0.586406522770159,0.5845231589250728
PA,5,0.6097093102975456,0.6343489843489843,0.6041189249152624
SGD,5,0.5523844782668312,0.5449701813338177,0.5352120759776573
SVM,5,0.5922583299053887,0.6076140189776553,0.5895756513311372
ET,6,0.5525860414095708,0.7034146409146409,0.5806735752300269
LR,6,0.5920032908268202,0.698713247536777,0.6055937407809066
MLP,6,0.5347854106677636,0.5694146728288749,0.5168962120636761
MNB,6,0.5515041820924174,0.6218981829529496,0.5632559359832087
PA,6,0.6426093514328808,0.6695279764798481,0.6321500469227742
SGD,6,0.5580405868641163,0.5993983957219252,0.5518736107387462
SVM,6,0.554730563554093,0.596198347107438,0.5642581660763478
