Algoritmo,interaction,Precision,Recall,F1
ET,1,0.6183669271904567,0.7595794298580677,0.6422134510369804
LR,1,0.6241245029480323,0.6680489964580874,0.6332037346143928
MLP,1,0.563751542575072,0.643738222561752,0.5890336386081562
MNB,1,0.6088660359248594,0.6436682657293943,0.6103635476069494
PA,1,0.5976539147127382,0.7566017316017316,0.6273952488119329
SGD,1,0.5179336349924586,0.6944444444444445,0.551875033925553
SVM,1,0.6128054298642535,0.7742574244194865,0.6595362491914215
ET,2,0.48457150692444806,0.6141676505312869,0.5140789318208673
LR,2,0.5351775675305087,0.5743174680340455,0.5344208668046769
MLP,2,0.4194912930207048,0.47547986303967166,0.4220694764173025
MNB,2,0.6328657616892911,0.6308115532714463,0.6176315911746565
PA,2,0.511131221719457,0.5905627157999075,0.5247030153447265
SGD,2,0.5274948580830935,0.662787376803701,0.5482261033985173
SVM,2,0.5420403126285479,0.6040701128936422,0.5526882163427076
ET,3,0.5575414781297136,0.7678613053613053,0.6107049363634723
LR,3,0.6563293569175923,0.6365131733470292,0.6409764057491331
MLP,3,0.6286233374468669,0.6488247472902203,0.6332190406847157
MNB,3,0.6227766351295764,0.5484848484848485,0.565583055402913
PA,3,0.6526929932812287,0.6288828726132801,0.6337798985526258
SGD,3,0.645140545728781,0.6616494616494616,0.649770250713647
SVM,3,0.6327999451528863,0.7100616555162009,0.6595105452760955
ET,4,0.5749499520087755,0.7345214233372129,0.6141313203500542
LR,4,0.6286288221582339,0.6393807081111157,0.6230901624014967
MLP,4,0.6286055121349239,0.6558015217106127,0.6224436483057173
MNB,4,0.584167009461127,0.6346605327796551,0.59356900409532
PA,4,0.6117660770601947,0.6637052341597797,0.6271325697163017
SGD,4,0.5699012751953928,0.6125974025974027,0.5805942786152106
SVM,4,0.6352954888249006,0.7847903085057234,0.6632199596179014
ET,5,0.5439229398052928,0.7995337995337995,0.5988789997880907
LR,5,0.5029768270944742,0.48697315443726924,0.48077589621707273
MLP,5,0.5624310983134513,0.5357018634448102,0.5419125708599393
MNB,5,0.4882544906074317,0.4882576286387538,0.48274410774410775
PA,5,0.5363992869875224,0.5369107744107745,0.5205202475321321
SGD,5,0.5121335527217881,0.5212361173030485,0.5021911990602693
SVM,5,0.5437556561085972,0.5426767676767676,0.5366866867939297
ET,6,0.49401206636500755,0.5402348847324924,0.49982722442003635
LR,6,0.5623063211298505,0.6033723606284919,0.5534614622849917
MLP,6,0.531694775812423,0.5459729664275119,0.517167433136454
MNB,6,0.4573508844097079,0.47326521517697984,0.45752061155040535
PA,6,0.5418072123954477,0.5002497502497503,0.515051119518028
SGD,6,0.5430193336075689,0.5822621822621822,0.5335069101918632
SVM,6,0.45029206088029616,0.4765594971477325,0.4511038048824347
