Algoritmo,interaction,Precision,Recall,F1
ET,1,0.6981475387357741,0.6920812903571524,0.6807323281007492
LR,1,0.6311833264774441,0.6626262626262626,0.6376926104198831
MLP,1,0.6291224461812697,0.6282439782439783,0.6228056967187402
MNB,1,0.6396448649389825,0.6603740756850804,0.6444262807899171
PA,1,0.6084560537501714,0.6433080808080808,0.6157490367521715
SGD,1,0.5847963800904977,0.63475789362153,0.5872577199001029
SVM,1,0.6211833264774441,0.7004854794328478,0.644964839082486
ET,2,0.6077978883861237,0.5831841993132316,0.5775514176205875
LR,2,0.5845536816125052,0.6794969078042782,0.6049427873916365
MLP,2,0.48202248731660496,0.6666058985577702,0.5221421902821841
MNB,2,0.5853558206499382,0.6285123966942149,0.5983127507141229
PA,2,0.620287947346771,0.674043683589138,0.6154863318499681
SGD,2,0.5976909365144659,0.6345179298213476,0.6033614113159568
SVM,2,0.5730385300973536,0.6686725362851415,0.6036838978015449
ET,3,0.6428232551761964,0.6327248509066691,0.6322271368029281
LR,3,0.6623899629781983,0.6479862243020139,0.6541046645693521
MLP,3,0.6384272590154944,0.6492385491746107,0.6345465942257386
MNB,3,0.5598121486356781,0.5774272133095661,0.5597531904396892
PA,3,0.6496626902509256,0.624025974025974,0.6315171209955192
SGD,3,0.6526929932812287,0.6372995691177509,0.6418946073288688
SVM,3,0.6425627313862609,0.6910598173756068,0.6583217677259454
ET,4,0.5852241875771287,0.5866063229699594,0.5768400171510218
LR,4,0.6511600164541341,0.7295390380370619,0.6618098479061045
MLP,4,0.6331975867269986,0.7018763844850802,0.6441051157305028
MNB,4,0.6091224461812698,0.6323373329473081,0.6016388839918252
PA,4,0.632045797339915,0.6942574092574092,0.63275869397877
SGD,4,0.5955697243932538,0.6348484848484849,0.5869929998211059
SVM,4,0.6733045385986562,0.7834493257938234,0.6872510733473299
ET,5,0.7277128753599342,0.7176767676767676,0.7047965166146984
LR,5,0.6499465240641711,0.6434884559884559,0.6320843633430833
MLP,5,0.6359838201014671,0.6826972937935505,0.648451629829929
MNB,5,0.5843205813794049,0.6021980892670548,0.5859732569763918
PA,5,0.6436665295488825,0.649786263892847,0.6308759095924872
SGD,5,0.7179089537913067,0.6954863318499682,0.694085531392564
SVM,5,0.5958946935417524,0.6163321526957891,0.5965498092486914
ET,6,0.5876306046894282,0.5705234159779615,0.5605620037923342
LR,6,0.6110941999177293,0.6223303550669279,0.6047312699184357
MLP,6,0.6096626902509256,0.6555992857716997,0.6018286994077507
MNB,6,0.537350884409708,0.5564068507250325,0.5341695020611136
PA,6,0.5950335938571233,0.6303775992278666,0.5912363197027063
SGD,6,0.657760866584396,0.6666398663724867,0.6314871403106697
SVM,6,0.554730563554093,0.596198347107438,0.5642581660763478
