Algoritmo,Precision,Recall,F1
ET,0.6415560583207642,0.6304661412002902,0.6221182366803865
LR,0.631721285250697,0.6642445406375,0.6325609239247493
MLP,0.60473604826546,0.6640435650044483,0.6123133210324743
MNB,0.5859344576991636,0.6095426597713761,0.5873789774955099
PA,0.6248587686822981,0.6526331684668859,0.6196039021452704
SGD,0.6344033091091915,0.6505916792719281,0.6241799016782114
SVM,0.6101190639425934,0.6760329431151079,0.6258382588803909
