classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,22,100,100,102,100
FT,4,14,12,100,100,96,100
L,3,12,12,100,100,102,100
LF,10,39,32,100,100,108,100
MN,5,19,14,100,100,100,100
O,15,62,50,100,100,111,100
PE,13,54,48,100,100,96,97
PO,3,9,9,100,100,102,100
SC,4,18,16,100,100,97,100
SE,25,100,93,100,100,100,96
US,17,68,56,100,100,104,99
total,105,420,364,1100,1100,1118,1092
