classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,23,100,100,98,100
FT,4,14,12,100,100,100,100
L,3,12,12,100,100,98,100
LF,10,39,33,100,100,102,100
MN,5,19,10,100,100,97,100
O,15,62,49,100,100,108,100
PE,13,54,48,100,100,92,99
PO,3,9,9,100,100,102,100
SC,4,18,15,100,100,102,100
SE,25,100,92,100,100,100,97
US,17,68,55,100,100,107,98
total,105,420,358,1100,1100,1106,1094
