Algorithm,DataSample,n_inter,n_div,Initial Date/Hour,Final Date/Hour,Execution time,f1-score Macro,Params
ET,bdsmote_1,150,6,Sun Jun 20 23:15:33 2021,Sun Jun 20 23:38:28 2021,0h:22m:55s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 22), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.6352190767729824), ('min_samples_leaf', 1), ('min_samples_split', 4), ('n_estimators', 933), ('warm_start', True)])"
ET,bdsmote_2,150,6,Mon Jun 21 01:22:26 2021,Mon Jun 21 01:43:58 2021,0h:21m:32s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 63), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.01), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 354), ('warm_start', False)])"
ET,bdsmote_3,150,6,Mon Jun 21 03:04:18 2021,Mon Jun 21 03:20:15 2021,0h:15m:57s,94%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 20), ('max_features', 'log2'), ('max_leaf_nodes', 120), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1100), ('warm_start', False)])"
ET,bdsmote_4,150,6,Mon Jun 21 04:35:51 2021,Mon Jun 21 04:50:29 2021,0h:14m:38s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 26), ('max_features', 'log2'), ('max_leaf_nodes', 124), ('max_samples', 0.05814002584266314), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 676), ('warm_start', True)])"
ET,bdsmote_5,150,6,Mon Jun 21 06:06:16 2021,Mon Jun 21 06:21:08 2021,0h:14m:51s,93%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 7), ('n_estimators', 1100), ('warm_start', True)])"
ET,bdsmote_6,150,6,Mon Jun 21 07:33:05 2021,Mon Jun 21 07:48:54 2021,0h:15m:48s,95%,"OrderedDict([('criterion', 'entropy'), ('max_depth', 120), ('max_features', 'log2'), ('max_leaf_nodes', 150), ('max_samples', 0.9), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 725), ('warm_start', False)])"
