classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,22,100,100,103,100
FT,4,14,12,100,100,102,100
L,3,12,11,100,100,98,100
LF,10,39,29,100,100,110,100
MN,5,19,12,100,100,95,100
O,15,62,46,100,100,109,100
PE,13,54,47,100,100,99,100
PO,3,9,9,100,100,102,100
SC,4,18,12,100,100,98,100
SE,25,100,88,100,100,100,99
US,17,68,53,100,100,104,99
total,105,420,341,1100,1100,1120,1098
