classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,23,100,100,102,100
FT,4,14,13,100,100,100,100
L,3,12,10,100,100,99,100
LF,10,39,36,100,100,103,100
MN,5,19,13,100,100,95,100
O,15,62,49,100,100,112,100
PE,13,54,46,100,100,95,99
PO,3,9,9,100,100,102,100
SC,4,18,14,100,100,102,100
SE,25,100,90,100,100,100,99
US,17,68,56,100,100,109,100
total,105,420,359,1100,1100,1119,1098
