classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,25,100,100,102,100
FT,4,14,12,100,100,97,100
L,3,12,11,100,100,99,100
LF,10,39,36,100,100,100,100
MN,5,19,14,100,100,96,100
O,15,62,53,100,100,110,100
PE,13,54,51,100,100,100,100
PO,3,9,9,100,100,99,100
SC,4,18,13,100,100,102,100
SE,25,100,94,100,100,100,99
US,17,68,59,100,100,103,99
total,105,420,377,1100,1100,1108,1098
