classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,24,100,100,103,100
FT,4,14,11,100,100,105,100
L,3,12,10,100,100,98,100
LF,10,39,33,100,100,111,100
MN,5,19,12,100,100,100,100
O,15,62,50,100,100,106,100
PE,13,54,45,100,100,100,98
PO,3,9,9,100,100,100,100
SC,4,18,15,100,100,100,100
SE,25,100,93,100,100,100,99
US,17,68,55,100,100,111,99
total,105,420,357,1100,1100,1134,1096
