classes,test,origin,tomek,smote,bdsmote,adasyn,smotetomek
A,6,25,23,100,100,101,100
FT,4,14,11,100,100,105,100
L,3,12,12,100,100,98,100
LF,10,39,36,100,100,102,100
MN,5,19,15,100,100,94,100
O,15,62,50,100,100,114,100
PE,13,54,44,100,100,102,99
PO,3,9,9,100,100,101,100
SC,4,18,15,100,100,101,100
SE,25,100,89,100,100,100,98
US,17,68,59,100,100,105,99
total,105,420,363,1100,1100,1123,1096
