Algoritmo,Precision,Recall,F1
ET,0.5980504136386489,0.6222762604774043,0.5923354285334295
LR,0.5776484300013711,0.6279925151500815,0.5831622523183649
MLP,0.5559888477535536,0.5948540687898273,0.5608326721019208
MNB,0.5191208464737876,0.5621854401867924,0.5269988488731764
PA,0.5731434252022488,0.6172378390030681,0.5803060742393712
SGD,0.5732218108688696,0.6071465818681757,0.5709336697938115
SVM,0.49920723067781897,0.6139946963886063,0.5216911238824253
