Algoritmo,Precision,Recall,F1
ET,0.4780273321449792,0.5956362498069523,0.49875160628467435
LR,0.5213106174870881,0.6089114292607132,0.5373061514107331
MLP,0.5205701814525344,0.5722096589279774,0.5308051897871581
MNB,0.5275810137574843,0.5668124364212591,0.5255661832941907
PA,0.5215450888980301,0.5978216911429283,0.5327905237750238
SGD,0.5081891311303076,0.589108514955568,0.5192544065697551
SVM,0.5135188994012524,0.6039364742156289,0.5300825160222463
