Algoritmo,Precision,Recall,F1
ET,0.497864161981809,0.5975979152252945,0.514476457611544
LR,0.5673065496594908,0.6385683344842872,0.5820192431223998
MLP,0.5295152886329356,0.5947891444064949,0.5371347413142348
MNB,0.5617354540883951,0.5963565534666005,0.5603019758495399
PA,0.5407399789752732,0.643717084913325,0.5564829986569725
SGD,0.5492428813017047,0.6332453870115213,0.5656688287691432
SVM,0.5427494401023812,0.6425703382887452,0.5636325374362429
